0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000083e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000666e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000006e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.499999999999999944e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000033e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.799999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.099999999999999922e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000011e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000100e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999800e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.099999999999999978e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.099999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000200e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.699999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.799999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.899999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.966666599999999820e-01 6.666659999999999600e-03 0.000000000000000000e+00
4.933333200000000196e-01 1.333331999999999920e-02 0.000000000000000000e+00
4.899999800000000016e-01 1.999997999999999707e-02 0.000000000000000000e+00
4.866666399999999837e-01 2.666663999999999840e-02 0.000000000000000000e+00
4.833333000000000212e-01 3.333330000000000320e-02 0.000000000000000000e+00
4.799999600000000033e-01 3.999995999999999413e-02 0.000000000000000000e+00
4.766666199999999853e-01 4.666662000000000587e-02 0.000000000000000000e+00
4.733332800000000229e-01 5.333327999999999680e-02 0.000000000000000000e+00
4.699999400000000049e-01 5.999993999999999467e-02 0.000000000000000000e+00
4.666665999999999870e-01 6.666660000000000641e-02 0.000000000000000000e+00
4.633332599999999690e-01 7.333325999999999734e-02 0.000000000000000000e+00
4.599999200000000066e-01 7.999991999999998826e-02 0.000000000000000000e+00
4.566665799999999886e-01 8.666658000000000694e-02 0.000000000000000000e+00
4.533332399999999707e-01 9.333324000000001175e-02 0.000000000000000000e+00
4.499999000000000082e-01 9.999989999999998880e-02 0.000000000000000000e+00
4.466665599999999903e-01 1.066665599999999936e-01 0.000000000000000000e+00
4.433332199999999723e-01 1.133332199999999984e-01 0.000000000000000000e+00
4.399998800000000099e-01 1.199998799999999893e-01 0.000000000000000000e+00
4.366665399999999919e-01 1.266665399999999941e-01 0.000000000000000000e+00
4.333331999999999740e-01 1.333332000000000128e-01 0.000000000000000000e+00
4.299998600000000115e-01 1.399998600000000037e-01 0.000000000000000000e+00
4.266665199999999936e-01 1.466665199999999947e-01 0.000000000000000000e+00
4.233331799999999756e-01 1.533331800000000134e-01 0.000000000000000000e+00
4.199998400000000132e-01 1.599998399999999765e-01 0.000000000000000000e+00
4.166664999999999952e-01 1.666664999999999952e-01 0.000000000000000000e+00
4.133331599999999773e-01 1.733331600000000139e-01 0.000000000000000000e+00
4.099998200000000148e-01 1.799998200000000048e-01 0.000000000000000000e+00
4.066664799999999969e-01 1.866664800000000235e-01 0.000000000000000000e+00
4.033331399999999789e-01 1.933331399999999867e-01 0.000000000000000000e+00
3.999998000000000165e-01 1.999997999999999776e-01 0.000000000000000000e+00
3.966664599999999985e-01 2.066664599999999963e-01 0.000000000000000000e+00
3.933331199999999805e-01 2.133331199999999872e-01 0.000000000000000000e+00
3.899997800000000181e-01 2.199997800000000059e-01 0.000000000000000000e+00
3.866664400000000001e-01 2.266664399999999968e-01 0.000000000000000000e+00
3.833330999999999822e-01 2.333330999999999877e-01 0.000000000000000000e+00
3.799997600000000197e-01 2.399997599999999787e-01 0.000000000000000000e+00
3.766664200000000018e-01 2.466664199999999973e-01 0.000000000000000000e+00
3.733330799999999838e-01 2.533330799999999883e-01 0.000000000000000000e+00
3.699997400000000214e-01 2.599997399999999792e-01 0.000000000000000000e+00
3.666663999999999479e-01 2.666664000000000256e-01 0.000000000000000000e+00
3.633330599999999855e-01 2.733330599999999611e-01 0.000000000000000000e+00
3.599997200000000230e-01 2.799997200000000075e-01 0.000000000000000000e+00
3.566663800000000051e-01 2.866663799999999984e-01 0.000000000000000000e+00
3.533330399999999871e-01 2.933330399999999893e-01 0.000000000000000000e+00
3.499997000000000247e-01 2.999996999999999803e-01 0.000000000000000000e+00
3.466663599999999512e-01 3.066663600000000267e-01 0.000000000000000000e+00
3.433330199999999888e-01 3.133330199999999621e-01 0.000000000000000000e+00
3.399996800000000263e-01 3.199996799999999531e-01 0.000000000000000000e+00
3.366663399999999529e-01 3.266663399999999995e-01 0.000000000000000000e+00
3.333329999999999904e-01 3.333329999999999904e-01 0.000000000000000000e+00
3.266663399999999995e-01 3.266663399999999995e-01 0.000000000000000000e+00
3.199996800000000086e-01 3.199996800000000086e-01 0.000000000000000000e+00
3.133330200000000176e-01 3.133330200000000176e-01 0.000000000000000000e+00
3.066663599999999712e-01 3.066663599999999712e-01 0.000000000000000000e+00
2.999996999999999803e-01 2.999996999999999803e-01 0.000000000000000000e+00
2.933330399999999893e-01 2.933330399999999893e-01 0.000000000000000000e+00
2.866663799999999984e-01 2.866663799999999984e-01 0.000000000000000000e+00
2.799997200000000075e-01 2.799997200000000075e-01 0.000000000000000000e+00
2.733330600000000166e-01 2.733330600000000166e-01 0.000000000000000000e+00
2.666663999999999701e-01 2.666663999999999701e-01 0.000000000000000000e+00
2.599997399999999792e-01 2.599997399999999792e-01 0.000000000000000000e+00
2.533330799999999883e-01 2.533330799999999883e-01 0.000000000000000000e+00
2.466664199999999973e-01 2.466664199999999973e-01 0.000000000000000000e+00
2.399997599999999787e-01 2.399997599999999787e-01 0.000000000000000000e+00
2.333331000000000155e-01 2.333331000000000155e-01 0.000000000000000000e+00
2.266664399999999968e-01 2.266664399999999968e-01 0.000000000000000000e+00
2.199997799999999781e-01 2.199997799999999781e-01 0.000000000000000000e+00
2.133331199999999872e-01 2.133331199999999872e-01 0.000000000000000000e+00
2.066664599999999963e-01 2.066664599999999963e-01 0.000000000000000000e+00
1.999997999999999776e-01 1.999997999999999776e-01 0.000000000000000000e+00
1.933331399999999867e-01 1.933331399999999867e-01 0.000000000000000000e+00
1.866664799999999957e-01 1.866664799999999957e-01 0.000000000000000000e+00
1.799998199999999771e-01 1.799998199999999771e-01 0.000000000000000000e+00
1.733331600000000139e-01 1.733331600000000139e-01 0.000000000000000000e+00
1.666664999999999952e-01 1.666664999999999952e-01 0.000000000000000000e+00
1.599998399999999765e-01 1.599998399999999765e-01 0.000000000000000000e+00
1.533331799999999856e-01 1.533331799999999856e-01 0.000000000000000000e+00
1.466665199999999669e-01 1.466665199999999669e-01 0.000000000000000000e+00
1.399998600000000037e-01 1.399998600000000037e-01 0.000000000000000000e+00
1.333332000000000128e-01 1.333332000000000128e-01 0.000000000000000000e+00
1.266665399999999941e-01 1.266665399999999941e-01 0.000000000000000000e+00
1.199998800000000032e-01 1.199998800000000032e-01 0.000000000000000000e+00
1.133332199999999845e-01 1.133332199999999845e-01 0.000000000000000000e+00
1.066665599999999936e-01 1.066665599999999936e-01 0.000000000000000000e+00
9.999990000000000268e-02 9.999990000000000268e-02 0.000000000000000000e+00
9.333324000000001175e-02 9.333324000000001175e-02 0.000000000000000000e+00
8.666657999999999307e-02 8.666657999999999307e-02 0.000000000000000000e+00
7.999992000000000214e-02 7.999992000000000214e-02 0.000000000000000000e+00
7.333326000000001121e-02 7.333326000000001121e-02 0.000000000000000000e+00
6.666659999999996478e-02 6.666659999999996478e-02 0.000000000000000000e+00
5.999994000000002936e-02 5.999994000000002936e-02 0.000000000000000000e+00
5.333327999999998292e-02 5.333327999999998292e-02 0.000000000000000000e+00
4.666661999999999200e-02 4.666661999999999200e-02 0.000000000000000000e+00
3.999996000000000107e-02 3.999996000000000107e-02 0.000000000000000000e+00
3.333330000000001014e-02 3.333330000000001014e-02 0.000000000000000000e+00
2.666663999999996371e-02 2.666663999999996371e-02 0.000000000000000000e+00
1.999998000000002829e-02 1.999998000000002829e-02 0.000000000000000000e+00
1.333332000000003736e-02 1.333332000000003736e-02 0.000000000000000000e+00
6.666659999999990927e-03 6.666659999999990927e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
