0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.583150422117841849e+01 1.583153778504196652e+01 1.583153955154694792e+01
1.178511661952620117e-02 1.024898597297521641e-01 1.137201146733268636e-01 2.523872456923730301e-01 1.583056620795183456e+01 1.583064989116406451e+01 1.583110292745266179e+01
2.357023338047380123e-02 2.107679890441180592e-01 2.220239566999697989e-01 5.046835052319053050e-01 1.582779177594804842e+01 1.582794875441526017e+01 1.582978962392349054e+01
3.535535000000000067e-02 3.188994075474769763e-01 3.302140597003399569e-01 7.568124587661887448e-01 1.582319360544179787e+01 1.582342578172213265e+01 1.582759175345104730e+01
4.714046661952620010e-02 4.268870566808541933e-01 4.382835056996075007e-01 1.008688930538955475e+00 1.581677619562765535e+01 1.581708374822526331e+01 1.582449582479975625e+01
5.892558338047380190e-02 5.347004010075036007e-01 5.461983288046148299e-01 1.260228969455943426e+00 1.580854494928597731e+01 1.580892757213619504e+01 1.582048305846875635e+01
7.071070000000000133e-02 6.423038495824823224e-01 6.539197438249827465e-01 1.511349224865103258e+00 1.579850674993171467e+01 1.579896387383719691e+01 1.581552949457110024e+01
8.249581661952620770e-02 7.496605924577320890e-01 7.614075193872775760e-01 1.761966971506603752e+00 1.578667012818993953e+01 1.578720098126874660e+01 1.580960612910302210e+01
9.428093338047380256e-02 8.567334857417678862e-01 8.686208726090290932e-01 2.012000181896605344e+00 1.577304538740491857e+01 1.577364901385056228e+01 1.580267907845788677e+01
1.060660500000000089e-01 9.634852907701952907e-01 9.755187932937782191e-01 2.261367612157717311e+00 1.575764473321024539e+01 1.575831999805822292e+01 1.579470977060153203e+01
1.178511666195262153e-01 1.069878728717243099e+00 1.082060192711787661e+00 2.509988915453710945e+00 1.574048241380699587e+01 1.574122800243258880e+01 1.578565516026335303e+01
1.296362833804738102e-01 1.175876448460117407e+00 1.188203957807488331e+00 2.757784725150505434e+00 1.572157487563384137e+01 1.572238929142196717e+01 1.577546796780244875e+01
1.414214000000000027e-01 1.281440958565614574e+00 1.293908956574896019e+00 3.004676733303185188e+00 1.570094093332311225e+01 1.570182249517103479e+01 1.576409693929732647e+01
1.532065166195262229e-01 1.386534548709989156e+00 1.399134018879964358e+00 3.250587790148099732e+00 1.567860195067303941e+01 1.567954879127744938e+01 1.575148712432553744e+01
1.649916333804738178e-01 1.491119182539425436e+00 1.503837875434570925e+00 3.495441970469383541e+00 1.565458203567907169e+01 1.565559210120486533e+01 1.573758017136584897e+01
1.767767500000000103e-01 1.595156374922493070e+00 1.607979069415637507e+00 3.739164633427690010e+00 1.562890824682237323e+01 1.562997929836249078e+01 1.572231463771027293e+01
1.885618666195262028e-01 1.698607064766021191e+00 1.711515853706628398e+00 3.981682501690106069e+00 1.560161080620864560e+01 1.560274042331274202e+01 1.570562630963909179e+01
2.003469833804737976e-01 1.801431460363570158e+00 1.814406052474668352e+00 4.222923706695781654e+00 1.557272332328268405e+01 1.557390890970327746e+01 1.568744853340294121e+01
2.121321000000000179e-01 1.903588868308695448e+00 1.916606899722565815e+00 4.462817826637738072e+00 1.554228302538125206e+01 1.554352181708687652e+01 1.566771255343715374e+01
2.239172166195262104e-01 2.005037516724959001e+00 2.018074866911008236e+00 4.701295942770146397e+00 1.551033098987007186e+01 1.551162006527627568e+01 1.564634785301850783e+01
2.357023333804738052e-01 2.105734350736705451e+00 2.118765458643346644e+00 4.938290661865982756e+00 1.547691238229387345e+01 1.547824867454851550e+01 1.562328249887178444e+01
2.474874499999999977e-01 2.205634812013854695e+00 2.218632989100024044e+00 5.173736131278142025e+00 1.544207669587666842e+01 1.544345700694185730e+01 1.559844348585943052e+01
2.592725666195262457e-01 2.304692614035642961e+00 2.317630351495797658e+00 5.407568071901595275e+00 1.540587798625687022e+01 1.540729900243709416e+01 1.557175707655997776e+01
2.710576833804738128e-01 2.402859492717160705e+00 2.415708760671274380e+00 5.639723777983206787e+00 1.536837510642407345e+01 1.536983341488820898e+01 1.554314913853793989e+01
2.828428000000000053e-01 2.500084945361026101e+00 2.512817482124492852e+00 5.870142110028520044e+00 1.532963193616776465e+01 1.533112404193651912e+01 1.551254547526340488e+01
2.946279166195262533e-01 2.596315970639734072e+00 2.608903560409296496e+00 6.098763505726419787e+00 1.528971759896168692e+01 1.529123994176550383e+01 1.547987214517254806e+01
3.064130333804738204e-01 2.691496791207077077e+00 2.703911528688305754e+00 6.325529959079205788e+00 1.524870667150174519e+01 1.525025564185390792e+01 1.544505577325277201e+01
3.181981500000000129e-01 2.785568573125339675e+00 2.797783113745135442e+00 6.550384993703908698e+00 1.520667937899765221e+01 1.520825133280197861e+01 1.540802385099132010e+01
3.299832666195262054e-01 2.878469155948508273e+00 2.890456950362680910e+00 6.773273654775876729e+00 1.516372176800632765e+01 1.516531303901748728e+01 1.536870501889624663e+01
3.417683833804738280e-01 2.970132777254678391e+00 2.981868288971276204e+00 6.994142471140903261e+00 1.511992586188023324e+01 1.512153277135790930e+01 1.532702933778439558e+01
3.535535000000000205e-01 3.060489807133094597e+00 3.071948712128177661e+00 7.212939413187765325e+00 1.507538979048185368e+01 1.507700865344902397e+01 1.528292854454973870e+01
3.653386166195262685e-01 3.149466507678836624e+00 3.160625874911711097e+00 7.429613870420298305e+00 1.503021788461434127e+01 1.503184501223627834e+01 1.523633628631756132e+01
3.771237333804738356e-01 3.236984803711023151e+00 3.247823255571222312e+00 7.644116601667141353e+00 1.498452073965794717e+01 1.498615243740222169e+01 1.518718834116313765e+01
3.889088500000000281e-01 3.322962081577050419e+00 3.333459933349655291e+00 7.856399683048103100e+00 1.493841523842419505e+01 1.494004779985289488e+01 1.513542282092406843e+01
4.006939666195262206e-01 3.407311032251012950e+00 3.417450409730597993e+00 8.066416477012255726e+00 1.489202452225297790e+01 1.489365421852302873e+01 1.508098034964770662e+01
4.124790833804738432e-01 3.489939527438843836e+00 3.499704461986227422e+00 8.274121576849664095e+00 1.484547791395717020e+01 1.484710097935891504e+01 1.502380422795890880e+01
4.242642000000000357e-01 3.570750546663347347e+00 3.580127047072284352e+00 8.479470751216338087e+00 1.479891078108213698e+01 1.480052339522135796e+01 1.496384057860599626e+01
4.360493166195262282e-01 3.649642172254230044e+00 3.658618272863689569e+00 8.682420911264049579e+00 1.475246432738519253e+01 1.475406259489030880e+01 1.490103846629513029e+01
4.478344333804737953e-01 3.726507643053554641e+00 3.735073427746246733e+00 8.882930056275165853e+00 1.470628531539952633e+01 1.470786524430325670e+01 1.483535000435439954e+01
4.596195500000000433e-01 3.801235485032846029e+00 3.809383086858292078e+00 9.080957221651939193e+00 1.466052570765372032e+01 1.466208318783779063e+01 1.476673044335264606e+01
4.714046666195261803e-01 3.873709735220866701e+00 3.881433311481234050e+00 9.276462451025617284e+00 1.461534221389365484e+01 1.461687299718991895e+01 1.469513823541403497e+01
4.831897833804738585e-01 3.943810250529113048e+00 3.951105933416848348e+00 9.469406749905424192e+00 1.457089574348695749e+01 1.457239542723937298e+01 1.462053509712467836e+01
4.949748999999999954e-01 4.011413117874283785e+00 4.018278940887445749e+00 9.659752043916595809e+00 1.452735066841951905e+01 1.452881467852149910e+01 1.454288623814790959e+01
5.067600166195261879e-01 4.076391178944869687e+00 4.082826979460080885e+00 9.847461162464211881e+00 1.446215861435194938e+01 1.448487495470908293e+01 1.448629852241993987e+01
5.185451333804738105e-01 4.138614659290120734e+00 4.144621957994200301e+00 1.003249780677869474e+01 1.437832575932385382e+01 1.444363683302952239e+01 1.444501509368907044e+01
5.303302500000000030e-01 4.197951912841015876e+00 4.203533770939231751e+00 1.021482652448606387e+01 1.429136144795085883e+01 1.440380710770807937e+01 1.440513497786469088e+01
5.421153666195263066e-01 4.254270288179919923e+00 4.259431143554995636e+00 1.039441271051578219e+01 1.420124387722811754e+01 1.436555586120101502e+01 1.436682813578261353e+01
5.539004833804738182e-01 4.307437100358211701e+00 4.312182584297943322e+00 1.057122259485253402e+01 1.410795433836957002e+01 1.432905195819562749e+01 1.433026333158027477e+01
5.656856000000000106e-01 4.357320709540910997e+00 4.361657446008708305e+00 1.074522323827431336e+01 1.401147725533106936e+01 1.429446171359677109e+01 1.429560682229100621e+01
5.774707166195262031e-01 4.403791701206229092e+00 4.407727091045497758e+00 1.091638255478063435e+01 1.391180011798888394e+01 1.426194751699792640e+01 1.426302099332934681e+01
5.892558333804738258e-01 4.446724141939234265e+00 4.450266135008075885e+00 1.108466932278848560e+01 1.380891340858795324e+01 1.423166639347455664e+01 1.423266292879611683e+01
6.010409500000000182e-01 4.485996898642196307e+00 4.489153757389358290e+00 1.125005320515682072e+01 1.370281051877837797e+01 1.420376851286513364e+01 1.420468292883620975e+01
6.128260666195262107e-01 4.521495001714349371e+00 4.524275060256706560e+00 1.141250479556575392e+01 1.359348764733433157e+01 1.417839566811760221e+01 1.417922299434725808e+01
6.246111833804738334e-01 4.553111015741449386e+00 4.555522439175758720e+00 1.157199565492895310e+01 1.348094370218044702e+01 1.415567975674468748e+01 1.415641531294750699e+01
6.363963000000000259e-01 4.580746392801969158e+00 4.582796941982520522e+00 1.172849835675640584e+01 1.336518019773536459e+01 1.413574129212702779e+01 1.413638077313871122e+01
6.481814166195262183e-01 4.604312777749814067e+00 4.606009585175264043e+00 1.188198655776543156e+01 1.324620113574940028e+01 1.411868797561153244e+01 1.411922753869343339e+01
6.599665333804738410e-01 4.623733224271645348e+00 4.625082587113213961e+00 1.203243505906198685e+01 1.312401289511655200e+01 1.410461336704148039e+01 1.410504972468344143e+01
6.717516500000000335e-01 4.638943291932840829e+00 4.639950488379624538e+00 1.217981987562257373e+01 1.299862412051563787e+01 1.409359567802104429e+01 1.409392621342777119e+01
6.835367666195262260e-01 4.649891992284841180e+00 4.650561127841457143e+00 1.232411832911657790e+01 1.287004559692557670e+01 1.408569668581964329e+01 1.408591967683676671e+01
6.953218833804738486e-01 4.656542547186069747e+00 4.656876443795198384e+00 1.246530913107785921e+01 1.273829013748940753e+01 1.408096050983106906e+01 1.408107612889751614e+01
7.071070000000000411e-01 4.658870007746592101e+00 4.658876008447870198e+00 1.260336751126742705e+01 1.260337743509623287e+01 1.407940176695725043e+01 1.407943553729971775e+01
7.154403359787412375e-01 4.658530890005808445e+00 4.663110465719100262e+00 1.260136148416636459e+01 1.260247615078523431e+01 1.407975509063801134e+01 1.408060148793892274e+01
7.237736717574824175e-01 4.657504610067806361e+00 4.675784296967083975e+00 1.259533798083865541e+01 1.259980492784769091e+01 1.408076518334686433e+01 1.408412660631631219e+01
7.321070077362237249e-01 4.655794029585215377e+00 4.696780226358922228e+00 1.258537317899038044e+01 1.259536779639949167e+01 1.408244724567164319e+01 1.408992930023754298e+01
7.404403437149650324e-01 4.653398982634940673e+00 4.725910944193373986e+00 1.257157379973529210e+01 1.258918721113057515e+01 1.408479987645535836e+01 1.409790491768434073e+01
7.487736794937062124e-01 4.650319236847241022e+00 4.762920730445224571e+00 1.255408026712452418e+01 1.258129482036602020e+01 1.408782089404599880e+01 1.410791614020150142e+01
7.571070154724475199e-01 4.646554495078463631e+00 4.807491426757286135e+00 1.253305919625231546e+01 1.257173167307636952e+01 1.409150747738108223e+01 1.411980034682856378e+01
7.654403514511887163e-01 4.642104397424239970e+00 4.859249402025547226e+00 1.250869544898431940e+01 1.256054849053501599e+01 1.409585618285004394e+01 1.413337753167171051e+01
7.737736872299298962e-01 4.636968522906559365e+00 4.917773112423867943e+00 1.248118450174004046e+01 1.254780599825753207e+01 1.410086295240011545e+01 1.414845791481623216e+01
7.821070232086710927e-01 4.631146391175903432e+00 4.982600845803621503e+00 1.245072567430297283e+01 1.253357531927687241e+01 1.410652312111625761e+01 1.416484868991972945e+01
7.904403591874124002e-01 4.624637465710612183e+00 5.053238269640454305e+00 1.241751654058590759e+01 1.251793843217198798e+01 1.411283142415052261e+01 1.418235958984051237e+01
7.987736949661535801e-01 4.617441156291543614e+00 5.129165508257499617e+00 1.238174861230576873e+01 1.250098868722809087e+01 1.411978200544449891e+01 1.420080717370482759e+01
8.071070309448948876e-01 4.609556821484577682e+00 5.209843516772322936e+00 1.234360424575607063e+01 1.248283138027140815e+01 1.412736842757348477e+01 1.422001788698013947e+01
8.154403669236360841e-01 4.600983773049796888e+00 5.294719588237578378e+00 1.230325462963591576e+01 1.246358438416181791e+01 1.413558368086154537e+01 1.423983004123135565e+01
8.237737027023773750e-01 4.591721279161279590e+00 5.383231956857130740e+00 1.226085864268167036e+01 1.244337882337425150e+01 1.414442019475254497e+01 1.426009491736849100e+01
8.321070386811185715e-01 4.581768567611915977e+00 5.474813476830978409e+00 1.221656238570323083e+01 1.242235978380183603e+01 1.415386985024650635e+01 1.428067719071564312e+01
8.404403746598598790e-01 4.571124831367291641e+00 5.568894400795511679e+00 1.217049921376411348e+01 1.240068704685838696e+01 1.416392399111929556e+01 1.430145485787827475e+01
8.487737104386011699e-01 4.559789232458197006e+00 5.664904381145276169e+00 1.212279009434921839e+01 1.237853581686098359e+01 1.417457343770994349e+01 1.432231883008213735e+01
8.571070464173423664e-01 4.547760905829610678e+00 5.762273789944803326e+00 1.207354417596096141e+01 1.235609741548036311e+01 1.418580850165426632e+01 1.434317231257070091e+01
8.654403823960836739e-01 4.535038965957360446e+00 5.860434468929471841e+00 1.202285948487902090e+01 1.233357990834821116e+01 1.419761899889738110e+01 1.436393005908291087e+01
8.737737181748248538e-01 4.521622511325140259e+00 5.958820098879007432e+00 1.197082366192356417e+01 1.231120860240135961e+01 1.420999426554770473e+01 1.438451757809377440e+01
8.821070541535661613e-01 4.507510628824632271e+00 6.056866325640380744e+00 1.191751470228184573e+01 1.228922635342198433e+01 1.422292317453925747e+01 1.440487033286862228e+01
8.904403901323074688e-01 4.492702401339327523e+00 6.154010786396174382e+00 1.186300168017175771e+01 1.226789360845299370e+01 1.423639415007424702e+01 1.442493296133620007e+01
8.987737259110486487e-01 4.477196912704695109e+00 6.249693250338333783e+00 1.180734541762260648e+01 1.224748807766647118e+01 1.425039518515133885e+01 1.444465854308397290e+01
9.071070618897899562e-01 4.460993252554052546e+00 6.343356027799694097e+00 1.175059909838620875e+01 1.222830393065699894e+01 1.426491385975361581e+01 1.446400791864136970e+01
9.154403978685312637e-01 4.444090524762651206e+00 6.434444804732130763e+00 1.169280883605823718e+01 1.221065039954522291e+01 1.427993735633280181e+01 1.448294906075072142e+01
9.237737336472724436e-01 4.426487852778944188e+00 6.522410116855234641e+00 1.163401417274474525e+01 1.219484965300084767e+01 1.429545247859706336e+01 1.450145650599323055e+01
9.321070696260138622e-01 4.408184384801341338e+00 6.606709600675503502e+00 1.157424852267842574e+01 1.218123382426814416e+01 1.431144567080404073e+01 1.451951083959211175e+01
9.404404056047550586e-01 4.389179302966793372e+00 6.686811136054969573e+00 1.151353957851310028e+01 1.217014109295934610e+01 1.432790303388840947e+01 1.453709822541907926e+01
9.487737413834963496e-01 4.369471828933210844e+00 6.762197006042357295e+00 1.145190966015048240e+01 1.216191074910311443e+01 1.434481034508579178e+01 1.455420998422736290e+01
9.571070773622376571e-01 4.349061229265434925e+00 6.832369074173944234e+00 1.138937602387894898e+01 1.215687724020377658e+01 1.436215307790565987e+01 1.457084221057765561e+01
9.654404133409788535e-01 4.327946825246220541e+00 6.896854898630223829e+00 1.132595115124267693e+01 1.215536328125977938e+01 1.437991641850418034e+01 1.458699541973888891e+01
9.737737491197201445e-01 4.306127998585108863e+00 6.955214642551382553e+00 1.126164299641196642e+01 1.215767220679999916e+01 1.439808528572046953e+01 1.460267422689499739e+01
9.821070850984613410e-01 4.283604196887382365e+00 7.007048470695453446e+00 1.119645520997349841e+01 1.216407986543999620e+01 1.441664435130447863e+01 1.461788704996983057e+01
9.904404210772027595e-01 4.260374943962446537e+00 7.052004019895459663e+00 1.113038735821965552e+01 1.217482646163054483e+01 1.443557805613704836e+01 1.463264582860401752e+01
9.987737568559438284e-01 4.236439845531396742e+00 7.089783476758896086e+00 1.106343511444684680e+01 1.219010883970606862e+01 1.445487063024816088e+01 1.464696576214312884e+01
1.007107092834685247e+00 4.211798594652123917e+00 7.120149709512659797e+00 1.099559043954474546e+01 1.221007374979182991e+01 1.447450611285879596e+01 1.466086505953309604e+01
1.015440428813426443e+00 4.186450982398335796e+00 7.142930928845694361e+00 1.092684177025686942e+01 1.223481261055296621e+01 1.449446836801908667e+01 1.467436469523768494e+01
1.023773764592167623e+00 4.160396903439250949e+00 7.158023458267789074e+00 1.085717418922067168e+01 1.226435821042011654e+01 1.451474110411783869e+01 1.468748817474765112e+01
1.032107100570908820e+00 4.133636361294364292e+00 7.165392314001781671e+00 1.078656959338475474e+01 1.229868363296687939e+01 1.453530789319142968e+01 1.470026130418267662e+01
1.040440436549650016e+00 4.106169479258646504e+00 7.165069499905954764e+00 1.071500687857510847e+01 1.233770349113600240e+01 1.455615218537095323e+01 1.471271195958977351e+01
1.048773772328391196e+00 4.077996505729904797e+00 7.157150135758643117e+00 1.064246211198041792e+01 1.238127736938852408e+01 1.457725732708381550e+01 1.472486986023214328e+01
1.057107108307132615e+00 4.049117819170630739e+00 7.141786712126876324e+00 1.056890870858249087e+01 1.242921516726581110e+01 1.459860657855732846e+01 1.473676634192560542e+01
1.065440444285873811e+00 4.019533939158669078e+00 7.119181920376530748e+00 1.049431762886506725e+01 1.248128388764297192e+01 1.462018312555643185e+01 1.474843412750925786e+01
1.073773780064614991e+00 3.989245531342564988e+00 7.089580574938925572e+00 1.041865756728167547e+01 1.253721536590014729e+01 1.464197009386577086e+01 1.475990709980511717e+01
1.082107116043356188e+00 3.958253411994095305e+00 7.053261156452091285e+00 1.034189514707717095e+01 1.259671439997685560e+01 1.466395056096317617e+01 1.477122007523986014e+01
