0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.178511661952620117e-02 4.411295314039660909e+00 4.413035264293960758e+00 8.537971298030209155e+00
2.357023338047380123e-02 8.833895761968333815e+00 8.837345249661057167e+00 1.709216115370336908e+01
3.535535000000000067e-02 1.327870750738104455e+01 1.328380660523389700e+01 2.567774987913915297e+01
4.714046661952620010e-02 1.775583590759719854e+01 1.776249692877712505e+01 3.430788830408160095e+01
5.892558338047380190e-02 2.227417915684141292e+01 2.228228918437172368e+01 4.299279500808097509e+01
7.071070000000000133e-02 2.684102195297765192e+01 2.685044602605300312e+01 5.173898101046622600e+01
8.249581661952620770e-02 3.146163976484765712e+01 3.147222457548410546e+01 6.054863386000253200e+01
9.428093338047380256e-02 3.613892890586834028e+01 3.615050683909984741e+01 6.941918203576216229e+01
1.060660500000000089e-01 4.087308412212647113e+01 4.088547746429177465e+01 7.834305478141610024e+01
1.178511666195262153e-01 4.566134851721283638e+01 4.567437366029835033e+01 8.730764421824106591e+01
1.296362833804738102e-01 5.049785959565485882e+01 5.051133108057049270e+01 9.629546606390580621e+01
1.414214000000000027e-01 5.537361444039625979e+01 5.538734870737476967e+01 1.052845114719996218e+02
1.532065166195262229e-01 6.027657227422807296e+01 6.029039102067751799e+01 1.142487768700083990e+02
1.649916333804738178e-01 6.519190422443459454e+01 6.520563730586776785e+01 1.231589510003403660e+02
1.767767500000000103e-01 7.010239346023124085e+01 7.011588130493635163e+01 1.319832373149359910e+02
1.885618666195262028e-01 7.498898002061085322e+01 7.500207555986669661e+01 1.406882864634720818e+02
2.003469833804737976e-01 7.983143413426257951e+01 7.984400427511955911e+01 1.492402077737870627e+02
2.121321000000000179e-01 8.460913497661952931e+01 8.462106166222099546e+01 1.576056289243826143e+02
2.239172166195262104e-01 8.930192412688303705e+01 8.931310503959933556e+01 1.657527705748622679e+02
2.357023333804738052e-01 9.389099478487435135e+01 9.390134375098304531e+01 1.736524979747662201e+02
2.474874499999999977e-01 9.835977395636788856e+01 9.836922110827271126e+01 1.812793128506930884e+02
2.592725666195262457e-01 1.026947506531856789e+02 1.027032423974558100e+02 1.886122477534369182e+02
2.710576833804738128e-01 1.068861991977704520e+02 1.068936980262622427e+02 1.956356224923502509e+02
2.828428000000000053e-01 1.109287477312170296e+02 1.109352318989237176e+02 2.023396260821648127e+02
2.946279166195262533e-01 1.148217438960709984e+02 1.148272069745238326e+02 2.087206901062509985e+02
3.064130333804738204e-01 1.185693735110062761e+02 1.185738238118463244e+02 2.147816219162456548e+02
3.181981500000000129e-01 1.221804985508345140e+02 1.221839584013535500e+02 2.205314755423411555e+02
3.299832666195262054e-01 1.256681942935833547e+02 1.256706991367192074e+02 2.259851476854374539e+02
3.417683833804738280e-01 1.290489828835426351e+02 1.290505801712089067e+02 2.311626968726864391e+02
3.535535000000000205e-01 1.323417848858777290e+02 1.323425327376967005e+02 2.360884011188518343e+02
3.653386166195262685e-01 1.355666021778955326e+02 1.355666365668770652e+02 2.407895864297298374e+02
3.771237333804738356e-01 1.387425043227979984e+02 1.387432465217021615e+02 2.452952750430650042e+02
3.889088500000000281e-01 1.418881200350918164e+02 1.418894904339976790e+02 2.496347214280639264e+02
4.006939666195262206e-01 1.450180436514674795e+02 1.450199596756816334e+02 2.538359184106260216e+02
4.124790833804738432e-01 1.481423060455731502e+02 1.481446844398028588e+02 2.579241638157201919e+02
4.242642000000000357e-01 1.512653864493840956e+02 1.512681455240652042e+02 2.619207817517598755e+02
4.360493166195262282e-01 1.543856055763706365e+02 1.543886673002608632e+02 2.658420862314150668e+02
4.478344333804737953e-01 1.574949583260695078e+02 1.574982501554479484e+02 2.696986583884478250e+02
4.596195500000000433e-01 1.605794050295539819e+02 1.605828613846676944e+02 2.734949869276801451e+02
4.714046666195261803e-01 1.636195986483810998e+02 1.636231619783259248e+02 2.772294929053569490e+02
4.831897833804738585e-01 1.665919872999092490e+02 1.665956087126481862e+02 2.808949279448711991e+02
4.949748999999999954e-01 1.694702042923979093e+02 1.694738437612725193e+02 2.844791067629431609e+02
5.067600166195261879e-01 1.722266405761525334e+02 1.722302667631980171e+02 2.879659098545902225e+02
5.185451333804738105e-01 1.748340872647210915e+02 1.748376770214154874e+02 2.913364729730627687e+02
5.303302500000000030e-01 1.772673398421278819e+02 1.772708774591891085e+02 2.945704714147402683e+02
5.421153666195263066e-01 1.795046652613031313e+02 1.795081415416558741e+02 2.976474054866669690e+02
5.539004833804738182e-01 1.815290461820353300e+02 1.815324574072371888e+02 3.005477983646884468e+02
5.656856000000000106e-01 1.833291334807761075e+02 1.833324803333823354e+02 3.032542305905027433e+02
5.774707166195262031e-01 1.848998548482012438e+02 1.849031413429306099e+02 3.057521515416136140e+02
5.892558333804738258e-01 1.862426439595371335e+02 1.862458764264704882e+02 3.080304262128034338e+02
6.010409500000000182e-01 1.873652732977249968e+02 1.873684594519928339e+02 3.100815968126108828e+02
6.128260666195262107e-01 1.882812925001909150e+02 1.882844406252340832e+02 3.119018587508581959e+02
6.246111833804738334e-01 1.890090943260642007e+02 1.890122125913705133e+02 3.134907692799203005e+02
6.363963000000000259e-01 1.895706531599571179e+02 1.895737490887245542e+02 3.148507254917769274e+02
6.481814166195262183e-01 1.899900042638689115e+02 1.899930843606556436e+02 3.159862632607053570e+02
6.599665333804738410e-01 1.902915548892732431e+02 1.902946244317195124e+02 3.169032399776691591e+02
6.717516500000000335e-01 1.904983387773062589e+02 1.905014017689396724e+02 3.176079720116038061e+02
6.835367666195262260e-01 1.906303393838315969e+02 1.906333986567470618e+02 3.181064002391193526e+02
6.953218833804738486e-01 1.907030113766065540e+02 1.907060688238308614e+02 3.184033539436359206e+02
7.071070000000000411e-01 1.907261219061171005e+02 1.907291788145574287e+02 3.185019754142485908e+02
7.154403359787412375e-01 1.907245583962830722e+02 1.908399597165743558e+02 3.184883409272067638e+02
7.237736717574824175e-01 1.907153375839499176e+02 1.911761007435108581e+02 3.184470955566067687e+02
7.321070077362237249e-01 1.906998788645161085e+02 1.917339948103641802e+02 3.183772208325004272e+02
7.404403437149650324e-01 1.906780893557998695e+02 1.925101155183212143e+02 3.182770433470615217e+02
7.487736794937062124e-01 1.906498234158831337e+02 1.934995970846850923e+02 3.181442702005259662e+02
7.571070154724475199e-01 1.906148888582980305e+02 1.946962817148659042e+02 3.179760374111978081e+02
7.654403514511887163e-01 1.905730452467014402e+02 1.960927871455209299e+02 3.177689701841330248e+02
7.737736872299298962e-01 1.905240012369975773e+02 1.976805860055410164e+02 3.175192535719849047e+02
7.821070232086710927e-01 1.904674116072389154e+02 1.994500943334267049e+02 3.172227119115588607e+02
7.904403591874124002e-01 1.904028742070748024e+02 2.013907666680128443e+02 3.168748953240050810e+02
7.987736949661535801e-01 1.903299269700776790e+02 2.034911964265045299e+02 3.164711712754859718e+02
8.071070309448948876e-01 1.902480451512854245e+02 2.057392195314627088e+02 3.160068192700987879e+02
8.154403669236360841e-01 1.901566389625650118e+02 2.081220191857468365e+02 3.154771268282297001e+02
8.237737027023773750e-01 1.900550517213156070e+02 2.106262314099155617e+02 3.148774846547688071e+02
8.321070386811185715e-01 1.899425586602710041e+02 2.132380499208986180e+02 3.142034792047198835e+02
8.404403746598598790e-01 1.898183665489132181e+02 2.159433289376439689e+02 3.134509810793281304e+02
8.487737104386011699e-01 1.896816141887364608e+02 2.187276844079571276e+02 3.126162274036873328e+02
8.571070464173423664e-01 1.895313738827542522e+02 2.215765927390821162e+02 3.116958968416254834e+02
8.654403823960836739e-01 1.893666539759697969e+02 2.244754860761096324e+02 3.106871762140586384e+02
8.737737181748248538e-01 1.891864024428794835e+02 2.274098451138296184e+02 3.095878172892393536e+02
8.821070541535661613e-01 1.889895115508713275e+02 2.303652886866355800e+02 3.083961829940081998e+02
8.904403901323074688e-01 1.887748236251391631e+02 2.333276593053384715e+02 3.071112826376597127e+02
8.987737259110486487e-01 1.885411377883459352e+02 2.362831057302713020e+02 3.057327951696431114e+02
9.071070618897899562e-01 1.882872176275884613e+02 2.392181617345039513e+02 3.042610803399241490e+02
9.154403978685312637e-01 1.880117997461846642e+02 2.421198201563750843e+02 3.026971779745206845e+02
9.237737336472724436e-01 1.877136029736927867e+02 2.449756032178621297e+02 3.010427948143349113e+02
9.321070696260138622e-01 1.873913381261327515e+02 2.477736280991682918e+02 2.993002793852680838e+02
9.404404056047550586e-01 1.870437182281321213e+02 2.505026667742201312e+02 2.974725857000751716e+02
9.487737413834963496e-01 1.866694688907891475e+02 2.531522009135329654e+02 2.955632256410456762e+02
9.571070773622376571e-01 1.862673387084403203e+02 2.557124707416247702e+02 2.935762110692244846e+02
9.654404133409788535e-01 1.858361095759736088e+02 2.581745168397072234e+02 2.915159870202936077e+02
9.737737491197201445e-01 1.853746065716597968e+02 2.605302155652466354e+02 2.893873562269390618e+02
9.821070850984613410e-01 1.848817072800320034e+02 2.627723069958644828e+02 2.871953965671305014e+02
9.904404210772027595e-01 1.843563504871309533e+02 2.648944144977980386e+02 2.849453733171067711e+02
9.987737568559438284e-01 1.837975438776875023e+02 2.668910565330392615e+02 2.826426468093054609e+02
1.007107092834685247e+00 1.832043706601598103e+02 2.687576497761423866e+02 2.802925775730498685e+02
1.015440428813426443e+00 1.825759951203221476e+02 2.704905028836043925e+02 2.779004312433400514e+02
1.023773764592167623e+00 1.819116667466267643e+02 2.720868015654285728e+02 2.754712840817543338e+02
1.032107100570908820e+00 1.812107229376754844e+02 2.730099312252281152e+02 2.735445845819365900e+02
1.040440436549650016e+00 1.804725903894567693e+02 2.705208015731587352e+02 2.748627089140595103e+02
1.048773772328391196e+00 1.796967848390179086e+02 2.680078760929383179e+02 2.760408089352521870e+02
1.057107108307132615e+00 1.788829092807340828e+02 2.654746180688136974e+02 2.770792431677563741e+02
1.065440444285873811e+00 1.780306508655280311e+02 2.629239116689021785e+02 2.779790346536746597e+02
1.073773780064614991e+00 1.771397762008364225e+02 2.603580124404457479e+02 2.787418027448253497e+02
1.082107116043356188e+00 1.762101252805191507e+02 2.577785104994055132e+02 2.793696876641104154e+02
1.090440452022097384e+00 1.752416043687386491e+02 2.551863080317259858e+02 2.798652684905590036e+02
1.098773787800838564e+00 1.742341775908451780e+02 2.525816106143450384e+02 2.802314759181718955e+02
