0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.489766227345549560e-06
1.178511661952620117e-02 5.296753148995615668e+00 5.297030413373337687e+00 8.352474285330362846e+00
2.357023338047380123e-02 1.057700995172529801e+01 1.057757769495663602e+01 1.671527789352352400e+01
3.535535000000000067e-02 1.582492947353865986e+01 1.582581191185739833e+01 2.509818874982983417e+01
4.714046661952620010e-02 2.102594223061686307e+01 2.102717383684431596e+01 3.350989112604508335e+01
5.892558338047380190e-02 2.616728789344886863e+01 2.616891097218388751e+01 4.195745621907553158e+01
7.071070000000000133e-02 3.123844168710909841e+01 3.124050339006881316e+01 5.044585595153032642e+01
8.249581661952620770e-02 3.623140290877049097e+01 3.623395176458117817e+01 5.897752500012801136e+01
9.428093338047380256e-02 4.114082585470386277e+01 4.114390797535012467e+01 6.755198367174740781e+01
1.060660500000000089e-01 4.596398555285255583e+01 4.596764071790585149e+01 7.616553759090959375e+01
1.178511666195262153e-01 5.070058248528064837e+01 5.070484033260571977e+01 8.481107000597037882e+01
1.296362833804738102e-01 5.535240146827624841e+01 5.535727803500477506e+01 9.347793853957179522e+01
1.414214000000000027e-01 5.992285368100926490e+01 5.992834853740541234e+01 1.021519886991709143e+02
1.532065166195262229e-01 6.441644134644116093e+01 6.442253554448519992e+01 1.108156931513680377e+02
1.649916333804738178e-01 6.883819069835713833e+01 6.884484571492868099e+01 1.194484186867977940e+02
1.767767500000000103e-01 7.319310383490989125e+01 7.320026162866730601e+01 1.280268206639431696e+02
1.885618666195262028e-01 7.748567846149074967e+01 7.749326268763617520e+01 1.365253593368274494e+02
2.003469833804737976e-01 8.171953643146038360e+01 8.172745477698214245e+01 1.449169241689457408e+02
2.121321000000000179e-01 8.589719214202935405e+01 8.590533966485881479e+01 1.531735497079150150e+02
2.239172166195262104e-01 9.001997707867633380e+01 9.002824036557939280e+01 1.612672015812074733e+02
2.357023333804738052e-01 9.408811901349935169e+01 9.409638091971717699e+01 1.691706041513712933e+02
2.474874499999999977e-01 9.810095947335148026e+01 9.810910417559196617e+01 1.768580806292451655e+02
2.592725666195262457e-01 1.020572787062097007e+02 1.020651967894674783e+02 1.843063737610534076e+02
2.710576833804738128e-01 1.059556851021138897e+02 1.059632784076688665e+02 1.914954112469552285e+02
2.828428000000000053e-01 1.097950207199719728e+02 1.098022067029558286e+02 1.984089824815742702e+02
2.946279166195262533e-01 1.135747326775035191e+02 1.135814480533742881e+02 2.050352941761318277e+02
3.064130333804738204e-01 1.172951618865312753e+02 1.173013653837024037e+02 2.113673728375191274e+02
3.181981500000000129e-01 1.209577093629862645e+02 1.209633834414603086e+02 2.174032888130793140e+02
3.299832666195262054e-01 1.245648516563274910e+02 1.245700030989981002e+02 2.231461824294875669e+02
3.417683833804738280e-01 1.281199901874676641e+02 1.281246495221846544e+02 2.286040786311671411e+02
3.535535000000000205e-01 1.316271369358449306e+02 1.316313567022973530e+02 2.337894882233569547e+02
3.653386166195262685e-01 1.350904559819238955e+02 1.350943079174144543e+02 2.387188046244968689e+02
3.771237333804738356e-01 1.385136955258511193e+02 1.385172668060830290e+02 2.434115154243401662e+02
3.889088500000000281e-01 1.418995598703131975e+02 1.419029486009051482e+02 2.478892622703223196e+02
4.006939666195262206e-01 1.452490803309862599e+02 1.452523905371823219e+02 2.521747941147128529e+02
4.124790833804738432e-01 1.485610469090488550e+02 1.485643833086312782e+02 2.562908673000332556e+02
4.242642000000000357e-01 1.518315613104351485e+02 1.518350241722943110e+02 2.602591543214002172e+02
4.360493166195262282e-01 1.550537631484759515e+02 1.550574435332598000e+02 2.640992254757799742e+02
4.478344333804737953e-01 1.582177658871062533e+02 1.582217415362592874e+02 2.678276637783511660e+02
4.596195500000000433e-01 1.613108220620826216e+02 1.613151541504686861e+02 2.714573669478944566e+02
4.714046666195261803e-01 1.643177173745248467e+02 1.643224482758690783e+02 2.749970771995839414e+02
