    1.013520    21.849800    21.849800    34.500600   512.900600   512.900600   513.369100
    1.025305    16.417300    16.417300    25.889400   513.202500   513.202500   513.467200
    1.037090    10.959100    10.959100    17.266300   513.418400   513.418400   513.536400
    1.048875     5.483900     5.483900     8.635100   513.548200   513.548200   513.577700
    1.060660    -0.000000    -0.000000     0.000000   513.591400   513.591400   513.591400
    1.072667     4.647700     4.647700     9.829600   513.553700   513.558300   513.558300
    1.084675     9.284200     9.284200    19.651300   513.440300   513.459100   513.459100
    1.096682    13.898400    13.898400    29.457200   513.250800   513.294300   513.294300
    1.108689    18.479200    18.479200    39.239700   512.984700   513.064900   513.064900
    1.120697    23.015600    23.015600    48.990900   512.640900   512.772100   512.772100
    1.132704    27.496700    27.496700    58.703200   512.218300   512.417500   512.417500
    1.144711    31.911800    31.911800    68.369300   511.715600   512.003100   512.003100
    1.156719    36.250300    36.250300    77.981700   511.131300   511.531100   511.531100
    1.168726    40.501800    40.501800    87.533400   510.463500   511.004100   511.004100
    1.180733    44.656200    44.656200    97.017400   509.710400   510.425200   510.425200
    1.192741    48.703700    48.703700   106.427200   508.870000   509.797300   509.797300
    1.204748    52.634700    52.634700   115.756200   507.940400   509.124200   509.124200
    1.216755    56.440200    56.440200   124.998400   506.919300   508.409400   508.409400
    1.228762    60.111300    60.111300   134.147900   505.804700   507.656900   507.656900
    1.240770    63.640000    63.640000   143.199300   504.594600   506.870900   506.870900
    1.252777    67.018400    67.018400   152.147300   503.286800   506.055700   506.055700
    1.264784    70.239400    70.239400   160.987200   501.879400   505.215700   505.215700
    1.276792    73.296600    73.296600   169.714600   500.370700   504.355600   504.355600
    1.288799    76.184100    76.184100   178.325300   498.759000   503.480000   503.480000
    1.300806    78.897000    78.897000   186.815800   497.042700   502.593500   502.593500
    1.312814    81.431000    81.431000   195.182700   495.220700   501.700700   501.700700
    1.324821    83.782900    83.782900   203.423300   493.291800   500.806200   500.806200
    1.336828    85.950200    85.950200   211.535000   491.255200   499.914500   499.914500
    1.348835    87.931600    87.931600   219.515800   489.110400   499.029900   499.029900
    1.360843    89.726700    89.726700   227.364000   486.857100   498.156500   498.156500
    1.372850    91.336500    91.336500   235.078300   484.495200   497.298300   497.298300
    1.384857    92.762800    92.762800   242.657800   482.025200   496.459000   496.459000
    1.396865    94.008700    94.008700   250.102000   479.447500   495.641800   495.641800
    1.408872    95.078600    95.078600   257.410400   476.763100   494.850000   494.850000
    1.420879    95.977900    95.977900   264.583200   473.973100   494.086300   494.086300
    1.432887    96.713500    96.713500   271.620700   471.079100   493.353000   493.353000
    1.444894    97.293200    97.293200   278.523100   468.082900   492.652300   492.652300
    1.456901    97.726100    97.726100   285.291200   464.986600   491.985900   491.985900
    1.468908    98.022500    98.022500   291.925600   461.792700   491.355200   491.355200
    1.480916    98.193500    98.193500   298.426900   458.504200   490.761300   490.761300
    1.492923    98.251500    98.251500   304.795600   455.124400   490.204900   490.204900
    1.504930    98.209500    98.209500   311.031800   451.657100   489.686500   489.686500
    1.516938    98.081200    98.081200   317.135200   448.106900   489.206400   489.206400
    1.528945    97.881100    97.881100   323.104700   444.479100   488.764500   488.764500
    1.540952    97.623900    97.623900   328.938000   440.780500   488.360800   488.360800
    1.552960    97.324500    97.324500   334.631100   437.019400   487.994800   487.994800
    1.564967    96.997800    96.997800   340.177100   433.206700   487.666100   487.666100
    1.576974    96.658600    96.658600   345.565300   429.357300   487.374200   487.374200
